index,fp_pronouns,headline,class,URL
214,0.0,New Super Mario Bros. Wii - Secret Mission Unlocked,1,www.sm128c.com
216,0.0,Evidence Mounts for Water on the Moon ,1,apod.nasa.gov
816,0.0,Sandra Bullock preparing divorce papers for cheating husband Jesse James: report,0,www.nydailynews.com
220,0.0,Recent advances in science 2010,1,larryandteddy.blogspot.co.uk
803,0.0,HP Technology Fuels IndyCars to Checkered Flag,0,www.cgw.com
225,0.0,Hadron Collider II planned for Circle Line,1,www.independent.co.uk
801,0.0,New UAE law to use information technology in health services,0,www.emirates247.com
797,0.0,"George C. Reeves, Entertainment Lawyer and TV Producer, Dies at 78",0,variety.com
824,0.0,Iran partially lifts ban on women attending sports matches,0,english.alarabiya.net
789,0.0,Openly Gay Former Wrestler Dies at 40 in Apparent Suicide,0,www.foxnews.com
788,0.0,Sunday Sport newspaper owner in administration,0,www.business-sale.com
787,0.0,How carbon dioxide melted the world,0,www.nature.com
231,0.0,Gold Meteorites land in Ireland,1,www.thespoof.com
235,0.0,Associated Newspapers GMG to pool newsrooms,1,www.theregister.co.uk
239,0.0,Blackpool Tower to be Moved to London,1,www.thespoof.com
241,0.0,In Pinn destroyed during snow-storm,1,www.walkhighlands.co.uk
822,0.0,"MipTV: ‘Victoria,’ ‘Prime Suspect’ Among ITV Studios’ Robust Drama Sales",0,variety.com
828,0.0,David Broder and His Era,0,www.theatlantic.com
322,0.0,Dad Quiets Omicron Ceti ,1,apod.nasa.gov
203,0.0,Breaking: Rove to step aside from chat show,1,www.rovefeed.com
863,0.0,The Long-Term Impact of Fukushima,0,www.technologyreview.com
861,0.0,U.S. doesn’t rank high in religious diversity,0,www.pewresearch.org
859,0.0,Apple has been granted a patent for technology that automatically censors songs,0,consequenceofsound.net
188,0.0,Hair Care Tourism – 6 Destinations People are Going for Cheap Haircuts,1,www.bootsnall.com
194,0.0,Internet 'to be full by 2012',1,www.brisbanetimes.com.au
199,0.0,Not Only is ‘Cloverfield 2’ Happening…It’s Filming Right Now!,1,bloody-disgusting.com
851,0.0,Baltimore Orioles Owner Tops List of Baseball's Political Donors,0,www.usnews.com
843,0.0,"Herbert Alexander, 80, Scholar of Money in Politics, Is Dead",0,www.nytimes.com
829,0.0,Jackson's doc: King of Pop killed himself,0,www.nydailynews.com
841,0.0,Scouting For Girls score Easter Number One,0,www.nme.com
839,0.0,Dell to Acquire Modernization Specialist Make Technologies,0,www.pcworld.com
206,0.0, “People’s courts” an election issue,1,www.headoflegal.com
208,0.0,By ‘eck! Particle physicist to star in soap opera,1,blog.physicsworld.com
209,0.0,Madonna to Adopt South London Knife-Crime Baby,1,www.londonnet.co.uk
831,0.0,Tabu miffed with Upen Patel!,0,timesofindia.indiatimes.com
830,0.0,"Review: Nintendo DSi offers evolutionary, not revolutionary, upgrade over DS Lite",0,latimesblogs.latimes.com
779,0.0,Four survive Sydney chopper crash,0,www.smh.com.au
244,0.0,Palin Announces Conversion,1,whatdoino-steve.blogspot.co.uk
775,0.0,US military video showing 2007 Apache attack on Iraqi civilians released,0,www.telegraph.co.uk
694,0.0,Just who killed the classical music album?,0,www.smh.com.au
710,0.0,"Enzyme Finds, Fixes Flawed DNA",0,pubs.acs.org
709,0.0,Virgin Mobile to be bought by NTL,0,news.bbc.co.uk
708,0.0,Animalia hits world market,0,www.smh.com.au
301,0.0,"American Idol's Scotty McCreery Addresses The Rumor That He Is The ""Love Child"" of President George W. Bush",1,www.thespoof.com
304,0.0,BallHyped Obtains Bonds’ Shrinking Testicles Photos,1,ballhyped.com
306,0.0,"Australia to get 2022 World Cup, FIFA descends into chaos",1,www.theroar.com.au
697,0.0,Spotify Technology S.A.’s groundbreaking direct listing on the New York Stock Exchange – Global Legal Chronicle,0,www.globallegalchronicle.com
693,0.0,Jeremy Knowles Dies At 72,0,pubs.acs.org
772,0.0,Wrestler’s Widow Settles Suit With WWE,0,investorplace.com
309,0.0,Recent Advances in Science 2011,1,larryandteddy.blogspot.co.uk
689,0.0,2013 Mitsubishi Outlander Sport Photos and Info – News – Car and Driver,0,www.caranddriver.com
310,0.0,Asda sold 12.9p petrol by mistake in Bradford,1,www.bbc.co.uk
687,0.0,Global Religious Diversity,0,www.pewforum.org
684,0.0,World-Class Logistics Solutions providers MercuryGate and Banyan Technology Announce Integration Partnership,0,www.prnewswire.com
317,0.0,iPeed Home Pregnancy Test iPhone App,1,redtri.com
320,0.0,Nintendo Announces 3DS Game Card Adapter,1,www.sm128c.com
711,0.0,Boost for Entertainment One as Chinese children tickled pink by Peppa Pig,0,www.thetimes.co.uk
297,0.0,Tin Pei Ling announces on Facebook she's going to stand on top of moving MRT train!,1,izreloaded.blogspot.co.uk
293,0.0,W**k-O-Meter,1,www.theregister.co.uk
723,0.0,Chicago Author Uses ‘Sex’ to Penetrate Hollywood’s Filtering System,0,www.send2press.com
767,0.0,Nebraska voter identification measure stalls in Legislature,0,www.1011now.com
765,0.0,Eastern Youth - 365-Step Blues,0,www.punknews.org
488,0.0,New MH40C1 Concrete Over-Ear Headphones,1,blog.masterdynamic.com
762,0.0,Video: Silvio Berlusconi skips Nato photo and ceremony to talk on mobile phone,0,www.telegraph.co.uk
755,0.0,Sport Week: Introduction to wheelchair tennis,0,www.paralympic.org
754,0.0,Philanthropy: The politics of giving,0,www.nature.com
752,0.0,Transgenic Cows Resist Mastitis-Causing Bacteria : USDA ARS,0,www.ars.usda.gov
271,0.0,"Vatican ""Porn"" Collection to go Online",1,www.tk421.net
739,0.0,Commentary: Financial Empowerment for the Emerging Market Consumer,0,www.usnews.com
738,0.0,Al Qaeda says 7 suicide bombers struck Iraqi prison,0,www.chinadaily.com.cn
280,0.0,Unusual bow-tie penguins discovered off southern Chile,1,earthsky.org
730,0.0,Study: Immigration Bureaucracy a $30 Billion Burden to America,0,www.newsmax.com
728,0.0,Jonah Hill and Leonardo DiCaprio to Play Good Guys This Time,0,www.cheatsheet.com
727,0.0,"This 24-karat gold Nintendo Entertainment System can be yours for only $5,000",0,www.digitaltrends.com
725,0.0,"If There’s a U.S.-China Trade War, China May Have Some ‘Unconventional Weapons’",0,www.nytimes.com
520,0.0,"Leading business students expect technology will boost, not threaten, their careers",0,www.prnewswire.com
